Step,Samples,Recall,Recall_25th,Recall_75th,False_Alarm,False_Alarm_25th,False_Alarm_75th
0,0,0.992,0.99,1.0,0.45699999999999996,0.40750000000000003,0.515
1,1,0.992,0.99,1.0,0.45199999999999996,0.405,0.5075000000000001
2,2,0.99,0.9824999999999999,1.0,0.44200000000000006,0.39,0.49
3,3,0.991,0.99,1.0,0.4410000000000001,0.4,0.49
4,4,0.991,0.99,1.0,0.43500000000000005,0.39249999999999996,0.4775
5,5,0.991,0.99,1.0,0.437,0.385,0.49
6,6,0.991,0.99,1.0,0.4360000000000001,0.3875,0.48
7,7,0.991,0.99,1.0,0.43600000000000005,0.4025,0.48
8,8,0.99,0.99,1.0,0.433,0.4,0.48
9,9,0.99,0.99,1.0,0.433,0.4025,0.4775
10,10,0.99,0.9824999999999999,1.0,0.433,0.4025,0.46749999999999997
11,11,0.9890000000000001,0.9824999999999999,1.0,0.4290000000000001,0.4,0.4725
12,12,0.9890000000000001,0.9824999999999999,1.0,0.43100000000000005,0.39249999999999996,0.46499999999999997
13,13,0.99,0.99,1.0,0.42800000000000005,0.38250000000000006,0.4575
14,14,0.99,0.99,1.0,0.42700000000000005,0.375,0.46499999999999997
15,15,0.99,0.99,1.0,0.426,0.37249999999999994,0.46749999999999997
16,16,0.991,0.99,1.0,0.42600000000000005,0.37,0.47
17,17,0.991,0.99,1.0,0.42000000000000004,0.37,0.46
18,18,0.991,0.99,1.0,0.422,0.37,0.46
19,19,0.991,0.99,1.0,0.41800000000000004,0.37,0.46499999999999997
20,20,0.991,0.99,1.0,0.41500000000000004,0.37,0.46249999999999997
21,21,0.991,0.99,1.0,0.4170000000000001,0.37249999999999994,0.4575
22,22,0.991,0.99,1.0,0.41500000000000004,0.37249999999999994,0.4475
23,23,0.99,0.99,1.0,0.41600000000000004,0.37,0.45
24,24,0.991,0.99,1.0,0.41800000000000004,0.365,0.4575
25,25,0.9920000000000002,0.99,1.0,0.417,0.365,0.45
26,26,0.9920000000000002,0.99,1.0,0.41800000000000004,0.35749999999999993,0.46499999999999997
27,27,0.9920000000000002,0.99,1.0,0.41500000000000004,0.35749999999999993,0.46499999999999997
28,28,0.9920000000000002,0.99,1.0,0.41600000000000004,0.35749999999999993,0.4575
29,29,0.9920000000000002,0.99,1.0,0.41600000000000004,0.36250000000000004,0.45
30,30,0.9920000000000002,0.99,1.0,0.417,0.36250000000000004,0.45
31,31,0.991,0.99,1.0,0.41500000000000004,0.355,0.4475
32,32,0.99,0.99,1.0,0.41200000000000003,0.3524999999999999,0.445
33,33,0.99,0.99,1.0,0.414,0.3524999999999999,0.46249999999999997
34,34,0.99,0.99,1.0,0.41200000000000003,0.3524999999999999,0.46249999999999997
35,35,0.991,0.99,1.0,0.41400000000000003,0.35749999999999993,0.4575
36,36,0.991,0.99,1.0,0.41600000000000004,0.35749999999999993,0.4725
37,37,0.991,0.99,1.0,0.4170000000000001,0.36,0.4725
38,38,0.991,0.99,1.0,0.41600000000000004,0.36,0.47
39,39,0.991,0.99,1.0,0.4130000000000001,0.36,0.46249999999999997
40,40,0.991,0.99,1.0,0.41200000000000003,0.36750000000000005,0.45999999999999996
41,41,0.991,0.99,1.0,0.41200000000000003,0.36,0.46249999999999997
42,42,0.991,0.99,1.0,0.41200000000000003,0.36,0.46249999999999997
43,43,0.9920000000000002,0.99,1.0,0.409,0.36,0.45999999999999996
44,44,0.9920000000000002,0.99,1.0,0.41100000000000003,0.36,0.45999999999999996
45,45,0.9920000000000002,0.99,1.0,0.41100000000000003,0.36,0.45999999999999996
46,46,0.9920000000000002,0.99,1.0,0.41200000000000003,0.36,0.46249999999999997
47,47,0.9920000000000002,0.99,1.0,0.40800000000000003,0.36,0.4525
48,48,0.991,0.99,1.0,0.409,0.36,0.4525
49,49,0.991,0.99,1.0,0.41,0.37,0.4525
50,50,0.991,0.99,1.0,0.409,0.36249999999999993,0.4525
51,51,0.9920000000000002,0.99,1.0,0.409,0.37,0.4525
52,52,0.9920000000000002,0.99,1.0,0.409,0.37,0.455
53,53,0.9920000000000002,0.99,1.0,0.40800000000000003,0.37,0.4525
54,54,0.9920000000000002,0.99,1.0,0.40800000000000003,0.37,0.4525
55,55,0.9920000000000002,0.99,1.0,0.406,0.37,0.445
56,56,0.9920000000000002,0.99,1.0,0.40800000000000003,0.3725,0.445
57,57,0.9920000000000002,0.99,1.0,0.406,0.3725,0.445
58,58,0.9920000000000002,0.99,1.0,0.40700000000000003,0.3725,0.44
59,59,0.9930000000000001,0.99,1.0,0.40800000000000003,0.3725,0.4475
60,60,0.9930000000000001,0.99,1.0,0.40599999999999997,0.3725,0.44
61,61,0.9940000000000001,0.99,1.0,0.40700000000000003,0.3725,0.44
62,62,0.9920000000000002,0.99,1.0,0.4090000000000001,0.38249999999999995,0.44
63,63,0.9930000000000001,0.99,1.0,0.41100000000000003,0.39,0.44
64,64,0.9940000000000001,0.99,1.0,0.41200000000000003,0.39,0.44
65,65,0.9940000000000001,0.99,1.0,0.41200000000000003,0.39,0.4375
66,66,0.9940000000000001,0.99,1.0,0.41200000000000003,0.39,0.445
67,67,0.9940000000000001,0.99,1.0,0.41500000000000004,0.39,0.4475
68,68,0.9940000000000001,0.99,1.0,0.41600000000000004,0.39,0.4475
69,69,0.9950000000000001,0.9924999999999999,1.0,0.421,0.39,0.45
70,70,0.9950000000000001,0.9924999999999999,1.0,0.422,0.39,0.4575
71,71,0.9950000000000001,0.9924999999999999,1.0,0.42000000000000004,0.38249999999999995,0.45
72,72,0.9940000000000001,0.9924999999999999,1.0,0.42000000000000004,0.38249999999999995,0.4475
73,73,0.9950000000000001,0.9924999999999999,1.0,0.42400000000000004,0.39,0.4575
74,74,0.9950000000000001,0.9924999999999999,1.0,0.42400000000000004,0.39,0.4575
75,75,0.9950000000000001,0.9924999999999999,1.0,0.42200000000000004,0.39,0.45
76,76,0.9940000000000001,0.9924999999999999,1.0,0.42299999999999993,0.3875,0.45
77,77,0.9950000000000001,0.9924999999999999,1.0,0.42299999999999993,0.3875,0.4575
78,78,0.9960000000000001,0.9924999999999999,1.0,0.42200000000000004,0.3875,0.45
79,79,0.9960000000000001,0.9924999999999999,1.0,0.42200000000000004,0.3875,0.45
80,80,0.9960000000000001,0.9924999999999999,1.0,0.422,0.3875,0.4575
81,81,0.9960000000000001,0.9924999999999999,1.0,0.42400000000000004,0.3875,0.4575
82,82,0.9960000000000001,0.9924999999999999,1.0,0.422,0.385,0.4575
83,83,0.9960000000000001,0.9924999999999999,1.0,0.421,0.385,0.4575
84,84,0.9960000000000001,0.9924999999999999,1.0,0.42000000000000004,0.385,0.4575
85,85,0.9960000000000001,0.9924999999999999,1.0,0.421,0.3875,0.4575
86,86,0.9960000000000001,0.9924999999999999,1.0,0.4210000000000001,0.385,0.4575
87,87,0.9960000000000001,0.9924999999999999,1.0,0.42000000000000004,0.3875,0.45
88,88,0.9960000000000001,0.9924999999999999,1.0,0.422,0.3875,0.45
89,89,0.9960000000000001,0.9924999999999999,1.0,0.42200000000000004,0.385,0.4575
