Step,Samples,Recall,Recall_25th,Recall_75th,False_Alarm,False_Alarm_25th,False_Alarm_75th
62,62,0.916,0.895,0.9525,0.425,0.39249999999999996,0.46749999999999997
63,63,0.9199999999999999,0.895,0.9525,0.429,0.405,0.46749999999999997
64,64,0.921,0.89,0.96,0.434,0.405,0.475
65,65,0.921,0.89,0.96,0.43499999999999994,0.405,0.46749999999999997
66,66,0.923,0.89,0.96,0.437,0.405,0.475
67,67,0.923,0.89,0.96,0.433,0.4,0.46749999999999997
68,68,0.923,0.89,0.96,0.433,0.4,0.46749999999999997
69,69,0.923,0.895,0.96,0.43200000000000005,0.4,0.4725
70,70,0.9280000000000002,0.895,0.96,0.43400000000000005,0.4,0.4725
71,71,0.925,0.895,0.9525,0.433,0.4,0.46499999999999997
72,72,0.9269999999999999,0.91,0.9525,0.433,0.4,0.46499999999999997
73,73,0.9259999999999999,0.91,0.93,0.43099999999999994,0.39249999999999996,0.46249999999999997
74,74,0.9269999999999999,0.895,0.9525,0.43099999999999994,0.39249999999999996,0.46499999999999997
75,75,0.9269999999999999,0.895,0.9525,0.43099999999999994,0.39249999999999996,0.46499999999999997
76,76,0.9269999999999999,0.895,0.9525,0.42899999999999994,0.39249999999999996,0.46499999999999997
77,77,0.9269999999999999,0.895,0.9525,0.43,0.39249999999999996,0.46499999999999997
78,78,0.9280000000000002,0.89,0.96,0.43,0.39249999999999996,0.46499999999999997
79,79,0.9280000000000002,0.89,0.96,0.429,0.39249999999999996,0.46499999999999997
80,80,0.93,0.895,0.96,0.43199999999999994,0.39249999999999996,0.46499999999999997
81,81,0.93,0.895,0.96,0.43199999999999994,0.39249999999999996,0.46499999999999997
82,82,0.9260000000000002,0.89,0.96,0.42799999999999994,0.39249999999999996,0.4575
83,83,0.9280000000000002,0.89,0.96,0.43099999999999994,0.39249999999999996,0.46499999999999997
84,84,0.925,0.89,0.9525,0.43,0.4,0.4575
85,85,0.925,0.89,0.9525,0.429,0.39249999999999996,0.4575
86,86,0.9269999999999999,0.895,0.9525,0.429,0.39249999999999996,0.4575
87,87,0.9280000000000002,0.895,0.96,0.42899999999999994,0.39249999999999996,0.4575
88,88,0.93,0.895,0.96,0.42899999999999994,0.39249999999999996,0.4575
89,89,0.9229999999999998,0.895,0.9525,0.42700000000000005,0.39249999999999996,0.46499999999999997
90,90,0.9229999999999998,0.895,0.9525,0.42699999999999994,0.39249999999999996,0.46499999999999997
91,91,0.9249999999999998,0.895,0.9525,0.42799999999999994,0.39249999999999996,0.4575
92,92,0.9249999999999998,0.895,0.9525,0.42699999999999994,0.39249999999999996,0.4575
93,93,0.9269999999999998,0.895,0.9525,0.426,0.39249999999999996,0.4575
94,94,0.9249999999999998,0.895,0.9525,0.426,0.385,0.46249999999999997
95,95,0.9249999999999998,0.895,0.9525,0.42699999999999994,0.39249999999999996,0.455
96,96,0.9249999999999998,0.895,0.9525,0.426,0.39,0.455
97,97,0.9229999999999998,0.895,0.9525,0.43,0.39499999999999996,0.4575
98,98,0.9229999999999998,0.895,0.9525,0.42799999999999994,0.39249999999999996,0.455
99,99,0.9229999999999998,0.895,0.9525,0.42699999999999994,0.385,0.455
100,100,0.9229999999999998,0.895,0.9525,0.42799999999999994,0.385,0.455
101,101,0.9289999999999999,0.91,0.9525,0.42699999999999994,0.385,0.4475
102,102,0.9269999999999999,0.895,0.9525,0.43199999999999994,0.3875,0.45
103,103,0.9299999999999999,0.895,0.96,0.429,0.385,0.4475
104,104,0.9299999999999999,0.895,0.96,0.42899999999999994,0.385,0.4475
105,105,0.9299999999999999,0.895,0.96,0.429,0.38250000000000006,0.4475
106,106,0.9339999999999999,0.91,0.96,0.43,0.385,0.4475
107,107,0.9319999999999998,0.91,0.96,0.43,0.385,0.4475
108,108,0.9289999999999999,0.91,0.9525,0.43099999999999994,0.385,0.45
109,109,0.9309999999999998,0.91,0.9525,0.43199999999999994,0.39249999999999996,0.45
110,110,0.9339999999999999,0.91,0.96,0.434,0.39499999999999996,0.45
111,111,0.9359999999999999,0.91,0.96,0.43199999999999994,0.39249999999999996,0.45
112,112,0.9339999999999999,0.91,0.96,0.43199999999999994,0.385,0.45
113,113,0.9339999999999999,0.91,0.96,0.43099999999999994,0.385,0.45
114,114,0.9309999999999998,0.91,0.9525,0.43099999999999994,0.385,0.45
115,115,0.9339999999999999,0.91,0.96,0.43,0.385,0.4475
116,116,0.9319999999999998,0.91,0.96,0.42699999999999994,0.385,0.44
117,117,0.9319999999999998,0.91,0.96,0.429,0.39249999999999996,0.4475
118,118,0.9319999999999998,0.91,0.96,0.42800000000000005,0.39249999999999996,0.4475
119,119,0.9319999999999998,0.91,0.96,0.43,0.39249999999999996,0.4475
120,120,0.9319999999999998,0.91,0.96,0.429,0.39249999999999996,0.4475
121,121,0.9299999999999999,0.895,0.96,0.43200000000000005,0.39499999999999996,0.4475
122,122,0.9299999999999999,0.895,0.96,0.43,0.4025,0.4375
123,123,0.9319999999999998,0.91,0.96,0.429,0.39499999999999996,0.4375
124,124,0.9319999999999998,0.91,0.96,0.43200000000000005,0.4025,0.4475
125,125,0.9299999999999999,0.895,0.96,0.433,0.4025,0.4475
126,126,0.932,0.895,0.96,0.434,0.4025,0.44
127,127,0.9339999999999999,0.9,0.96,0.434,0.4025,0.4475
128,128,0.932,0.895,0.96,0.434,0.4025,0.4475
129,129,0.9339999999999999,0.9,0.96,0.43099999999999994,0.4025,0.44
130,130,0.93,0.895,0.96,0.433,0.4025,0.44
131,131,0.9339999999999999,0.91,0.96,0.43199999999999994,0.4025,0.44
132,132,0.9359999999999999,0.915,0.96,0.433,0.4025,0.44
133,133,0.9339999999999999,0.91,0.96,0.433,0.4025,0.44
134,134,0.9339999999999999,0.91,0.96,0.433,0.4025,0.44
135,135,0.9339999999999999,0.91,0.96,0.43,0.4025,0.4375
136,136,0.9339999999999999,0.91,0.96,0.429,0.39499999999999996,0.44
137,137,0.9339999999999999,0.91,0.96,0.42800000000000005,0.4025,0.43
138,138,0.9339999999999999,0.91,0.96,0.429,0.39499999999999996,0.4375
139,139,0.9339999999999999,0.91,0.96,0.429,0.39499999999999996,0.43
140,140,0.9339999999999999,0.91,0.96,0.43,0.39499999999999996,0.43
141,141,0.9319999999999998,0.91,0.96,0.429,0.39249999999999996,0.43
142,142,0.9319999999999998,0.91,0.96,0.43000000000000005,0.39249999999999996,0.43
143,143,0.9319999999999998,0.91,0.96,0.43,0.39249999999999996,0.4375
144,144,0.9339999999999999,0.91,0.96,0.433,0.4025,0.4375
145,145,0.932,0.91,0.96,0.43,0.39499999999999996,0.4375
146,146,0.932,0.895,0.96,0.43099999999999994,0.4025,0.4375
147,147,0.929,0.895,0.9525,0.429,0.39499999999999996,0.43
148,148,0.929,0.895,0.9525,0.43099999999999994,0.4025,0.4375
149,149,0.929,0.91,0.9525,0.43200000000000005,0.4025,0.4375
150,150,0.929,0.91,0.9525,0.43100000000000005,0.4,0.4375
151,151,0.931,0.91,0.9525,0.43,0.4,0.4375
152,152,0.931,0.91,0.9525,0.43100000000000005,0.4,0.4375
153,153,0.931,0.91,0.9525,0.43100000000000005,0.4,0.4375
154,154,0.929,0.91,0.9525,0.43200000000000005,0.39249999999999996,0.44
155,155,0.929,0.91,0.9525,0.43200000000000005,0.39249999999999996,0.44
156,156,0.931,0.91,0.9525,0.43200000000000005,0.4,0.4375
157,157,0.931,0.91,0.9525,0.43100000000000005,0.39249999999999996,0.44
158,158,0.929,0.91,0.9525,0.43100000000000005,0.39249999999999996,0.44
159,159,0.929,0.91,0.9525,0.43100000000000005,0.39499999999999996,0.44
160,160,0.9270000000000002,0.91,0.9525,0.429,0.39249999999999996,0.44
161,161,0.9270000000000002,0.91,0.9525,0.43000000000000005,0.39249999999999996,0.44
162,162,0.9269999999999999,0.91,0.9525,0.43000000000000005,0.39249999999999996,0.44
163,163,0.9269999999999999,0.91,0.9525,0.43099999999999994,0.4,0.4475
164,164,0.9269999999999999,0.91,0.9525,0.43200000000000005,0.4025,0.44
165,165,0.9269999999999999,0.91,0.9525,0.43100000000000005,0.4025,0.44
166,166,0.932,0.91,0.96,0.42800000000000005,0.4025,0.4375
167,167,0.9339999999999999,0.91,0.96,0.43200000000000005,0.41,0.4375
168,168,0.9339999999999999,0.91,0.96,0.43100000000000005,0.4025,0.4375
169,169,0.9359999999999999,0.915,0.96,0.437,0.41,0.4375
170,170,0.9359999999999999,0.915,0.96,0.437,0.41,0.4375
171,171,0.938,0.915,0.96,0.437,0.41,0.4375
172,172,0.9339999999999999,0.91,0.96,0.43500000000000005,0.4025,0.4375
173,173,0.9390000000000001,0.915,0.96,0.43999999999999995,0.41,0.455
174,174,0.9390000000000001,0.915,0.96,0.442,0.41,0.455
175,175,0.9420000000000002,0.915,0.96,0.43900000000000006,0.4025,0.4475
176,176,0.9420000000000002,0.915,0.96,0.43900000000000006,0.4025,0.4475
177,177,0.9399999999999998,0.91,0.96,0.44000000000000006,0.4025,0.455
178,178,0.9399999999999998,0.91,0.96,0.43899999999999995,0.4,0.4575
179,179,0.9399999999999998,0.91,0.96,0.438,0.4,0.455
180,180,0.9399999999999998,0.91,0.96,0.438,0.4,0.455
181,181,0.9399999999999998,0.91,0.96,0.438,0.4,0.455
182,182,0.9399999999999998,0.91,0.96,0.43899999999999995,0.4,0.455
183,183,0.9399999999999998,0.91,0.96,0.438,0.4,0.455
184,184,0.9399999999999998,0.91,0.96,0.43900000000000006,0.4,0.455
185,185,0.9399999999999998,0.91,0.96,0.43899999999999995,0.4025,0.455
186,186,0.9399999999999998,0.91,0.96,0.441,0.4025,0.455
187,187,0.938,0.895,0.96,0.442,0.41,0.455
188,188,0.933,0.895,0.96,0.442,0.4025,0.46249999999999997
189,189,0.9349999999999999,0.91,0.96,0.44000000000000006,0.41,0.46249999999999997
190,190,0.937,0.915,0.96,0.44299999999999995,0.41,0.46249999999999997
191,191,0.937,0.91,0.975,0.442,0.4025,0.46249999999999997
192,192,0.937,0.91,0.975,0.44300000000000006,0.41,0.46499999999999997
193,193,0.937,0.91,0.975,0.442,0.41,0.46249999999999997
194,194,0.9350000000000002,0.895,0.975,0.44399999999999995,0.4025,0.46499999999999997
195,195,0.9350000000000002,0.895,0.975,0.44299999999999995,0.4025,0.46499999999999997
196,196,0.9350000000000002,0.895,0.975,0.44399999999999995,0.4025,0.46499999999999997
197,197,0.9350000000000002,0.895,0.975,0.44399999999999995,0.4025,0.46499999999999997
198,198,0.9350000000000002,0.895,0.975,0.442,0.4,0.46499999999999997
199,199,0.9350000000000002,0.895,0.975,0.44299999999999995,0.4,0.46499999999999997
200,200,0.937,0.895,0.975,0.44299999999999995,0.4,0.4725
201,201,0.933,0.895,0.96,0.44299999999999995,0.4,0.4725
202,202,0.933,0.895,0.96,0.442,0.4,0.46499999999999997
203,203,0.9400000000000002,0.9,0.96,0.442,0.4,0.46499999999999997
204,204,0.9400000000000002,0.9,0.96,0.44299999999999995,0.4,0.4725
205,205,0.937,0.9,0.96,0.442,0.4025,0.46499999999999997
206,206,0.9410000000000001,0.915,0.975,0.441,0.4,0.46499999999999997
207,207,0.9390000000000001,0.91,0.975,0.442,0.4,0.46499999999999997
208,208,0.9390000000000001,0.91,0.975,0.441,0.4,0.46499999999999997
209,209,0.9390000000000001,0.91,0.975,0.44299999999999995,0.4025,0.46499999999999997
210,210,0.9390000000000001,0.91,0.975,0.442,0.4,0.46499999999999997
211,211,0.9390000000000001,0.91,0.975,0.44299999999999995,0.4,0.46499999999999997
212,212,0.937,0.91,0.975,0.441,0.4,0.46499999999999997
213,213,0.937,0.91,0.975,0.442,0.4,0.46499999999999997
214,214,0.937,0.91,0.975,0.442,0.4,0.46499999999999997
215,215,0.937,0.91,0.975,0.442,0.4025,0.46749999999999997
216,216,0.937,0.91,0.975,0.44299999999999995,0.4025,0.46749999999999997
217,217,0.937,0.91,0.975,0.442,0.4025,0.46749999999999997
218,218,0.9410000000000001,0.915,0.975,0.44000000000000006,0.4025,0.46499999999999997
219,219,0.9390000000000001,0.91,0.975,0.43899999999999995,0.4025,0.46499999999999997
220,220,0.9390000000000001,0.915,0.975,0.43999999999999995,0.4025,0.46499999999999997
221,221,0.9410000000000001,0.915,0.975,0.43899999999999995,0.4025,0.46499999999999997
222,222,0.9410000000000001,0.915,0.975,0.441,0.41,0.4725
223,223,0.9410000000000001,0.915,0.975,0.441,0.41,0.46499999999999997
224,224,0.9410000000000001,0.915,0.975,0.44000000000000006,0.41,0.46499999999999997
225,225,0.9390000000000001,0.91,0.975,0.442,0.41,0.46749999999999997
226,226,0.9390000000000001,0.91,0.975,0.441,0.41,0.46749999999999997
227,227,0.9390000000000001,0.91,0.975,0.441,0.41,0.46499999999999997
228,228,0.9390000000000001,0.91,0.975,0.441,0.41,0.46499999999999997
229,229,0.9390000000000001,0.91,0.975,0.442,0.41,0.46499999999999997
230,230,0.9410000000000001,0.91,0.975,0.441,0.41,0.46499999999999997
231,231,0.9410000000000001,0.91,0.975,0.441,0.41,0.46499999999999997
232,232,0.9390000000000001,0.91,0.975,0.441,0.4025,0.46499999999999997
233,233,0.9390000000000001,0.91,0.975,0.442,0.41,0.46499999999999997
234,234,0.9390000000000001,0.91,0.975,0.44200000000000006,0.41,0.46499999999999997
235,235,0.9390000000000001,0.91,0.975,0.441,0.41,0.46499999999999997
236,236,0.9390000000000001,0.91,0.975,0.442,0.41,0.46499999999999997
237,237,0.9410000000000001,0.91,0.975,0.441,0.41,0.46499999999999997
238,238,0.9390000000000001,0.91,0.975,0.442,0.41,0.46499999999999997
239,239,0.9390000000000001,0.91,0.975,0.44299999999999995,0.41,0.46499999999999997
240,240,0.9410000000000001,0.915,0.975,0.442,0.41,0.46499999999999997
241,241,0.9390000000000001,0.91,0.975,0.44400000000000006,0.41,0.4725
242,242,0.9390000000000001,0.91,0.975,0.445,0.41,0.4725
243,243,0.9390000000000001,0.91,0.975,0.44300000000000006,0.41,0.46499999999999997
244,244,0.9410000000000001,0.915,0.975,0.44400000000000006,0.41,0.46499999999999997
245,245,0.9410000000000001,0.915,0.975,0.442,0.41,0.46499999999999997
246,246,0.9410000000000001,0.915,0.975,0.44299999999999995,0.41,0.46499999999999997
247,247,0.9410000000000001,0.915,0.975,0.445,0.41,0.475
248,248,0.9410000000000001,0.915,0.975,0.44699999999999995,0.4125,0.4775
249,249,0.943,0.915,0.975,0.445,0.4125,0.475
250,250,0.943,0.915,0.975,0.446,0.41,0.4775
251,251,0.943,0.915,0.975,0.44399999999999995,0.41,0.475
252,252,0.943,0.915,0.975,0.445,0.4125,0.475
253,253,0.943,0.915,0.975,0.44800000000000006,0.4125,0.4775
254,254,0.943,0.915,0.975,0.44400000000000006,0.41,0.47
255,255,0.943,0.915,0.975,0.44699999999999995,0.4125,0.4775
256,256,0.943,0.915,0.975,0.446,0.4125,0.475
257,257,0.943,0.915,0.975,0.44699999999999995,0.42,0.475
258,258,0.943,0.915,0.975,0.4459999999999999,0.42,0.475
259,259,0.943,0.915,0.975,0.44499999999999995,0.4125,0.475
260,260,0.943,0.915,0.975,0.44499999999999995,0.4125,0.475
261,261,0.943,0.915,0.975,0.44299999999999995,0.41,0.475
262,262,0.9480000000000001,0.93,0.975,0.442,0.41,0.475
263,263,0.946,0.915,0.975,0.442,0.41,0.475
264,264,0.946,0.915,0.975,0.44399999999999995,0.4125,0.475
265,265,0.943,0.915,0.975,0.442,0.41,0.46749999999999997
266,266,0.946,0.915,0.975,0.44299999999999995,0.41,0.475
267,267,0.946,0.915,0.975,0.44299999999999995,0.41,0.475
268,268,0.946,0.915,0.975,0.44299999999999995,0.41,0.475
269,269,0.946,0.915,0.975,0.442,0.41,0.475
270,270,0.946,0.915,0.975,0.44400000000000006,0.41,0.475
271,271,0.946,0.915,0.975,0.44399999999999995,0.4125,0.475
272,272,0.946,0.915,0.975,0.44299999999999995,0.4125,0.46749999999999997
273,273,0.946,0.915,0.975,0.44399999999999995,0.4125,0.46749999999999997
274,274,0.946,0.915,0.975,0.44399999999999995,0.4125,0.46749999999999997
275,275,0.946,0.915,0.975,0.44299999999999995,0.4125,0.46749999999999997
276,276,0.946,0.915,0.975,0.44499999999999995,0.4125,0.4775
277,277,0.946,0.915,0.975,0.44399999999999995,0.4125,0.475
278,278,0.946,0.915,0.975,0.44499999999999995,0.4125,0.475
279,279,0.946,0.915,0.975,0.446,0.4125,0.475
280,280,0.946,0.915,0.975,0.44699999999999995,0.4125,0.475
281,281,0.946,0.915,0.975,0.446,0.4125,0.475
282,282,0.946,0.915,0.975,0.44699999999999995,0.4125,0.475
283,283,0.946,0.915,0.975,0.44800000000000006,0.42,0.475
284,284,0.946,0.915,0.975,0.44800000000000006,0.42,0.475
285,285,0.946,0.915,0.975,0.44800000000000006,0.42,0.475
286,286,0.946,0.915,0.975,0.44699999999999995,0.4125,0.475
287,287,0.946,0.915,0.975,0.44800000000000006,0.42,0.475
288,288,0.946,0.915,0.975,0.44600000000000006,0.4125,0.4725
289,289,0.946,0.915,0.975,0.44700000000000006,0.4125,0.4725
290,290,0.9479999999999998,0.93,0.975,0.45,0.42,0.4725
291,291,0.9479999999999998,0.93,0.975,0.44899999999999995,0.42,0.4725
292,292,0.95,0.93,0.975,0.449,0.42,0.4725
293,293,0.95,0.93,0.975,0.449,0.42,0.4725
294,294,0.95,0.93,0.975,0.449,0.42,0.4725
295,295,0.95,0.93,0.975,0.449,0.42,0.4725
296,296,0.95,0.93,0.975,0.45,0.4225,0.4725
297,297,0.95,0.93,0.975,0.45099999999999996,0.4225,0.48
298,298,0.95,0.93,0.975,0.449,0.4225,0.4725
299,299,0.95,0.93,0.975,0.449,0.4225,0.4725
300,300,0.9520000000000002,0.93,0.975,0.45,0.4225,0.4725
301,301,0.9520000000000002,0.93,0.975,0.45,0.4225,0.4725
302,302,0.9520000000000002,0.93,0.975,0.45,0.4225,0.4725
303,303,0.9520000000000002,0.93,0.975,0.45,0.4225,0.4725
304,304,0.9520000000000002,0.93,0.975,0.45,0.4225,0.4725
305,305,0.9520000000000002,0.93,0.975,0.45099999999999996,0.4225,0.48
306,306,0.9520000000000002,0.93,0.975,0.45,0.4225,0.48
307,307,0.9520000000000002,0.93,0.975,0.449,0.4225,0.4775
308,308,0.9540000000000001,0.93,0.98,0.45,0.4225,0.48
309,309,0.9540000000000001,0.93,0.98,0.45,0.42,0.48
310,310,0.9540000000000001,0.93,0.98,0.45,0.42,0.48
311,311,0.9540000000000001,0.93,0.98,0.45199999999999996,0.4225,0.48
312,312,0.9540000000000001,0.93,0.98,0.45199999999999996,0.4225,0.48
313,313,0.9540000000000001,0.93,0.98,0.45099999999999996,0.4225,0.4725
314,314,0.9540000000000001,0.93,0.98,0.45199999999999996,0.4225,0.48
315,315,0.9540000000000001,0.93,0.98,0.45099999999999996,0.4225,0.4725
316,316,0.9540000000000001,0.93,0.98,0.45099999999999996,0.4225,0.4725
317,317,0.9540000000000001,0.93,0.98,0.45099999999999996,0.4225,0.4725
318,318,0.9540000000000001,0.93,0.98,0.4539999999999999,0.4225,0.475
319,319,0.9540000000000001,0.93,0.98,0.4539999999999999,0.4225,0.475
320,320,0.9540000000000001,0.93,0.98,0.45499999999999996,0.4225,0.4775
321,321,0.9540000000000001,0.93,0.98,0.4539999999999999,0.4225,0.475
322,322,0.9540000000000001,0.93,0.98,0.45499999999999996,0.4225,0.475
323,323,0.9540000000000001,0.93,0.98,0.454,0.4225,0.4775
324,324,0.9540000000000001,0.93,0.98,0.45299999999999996,0.4225,0.4775
325,325,0.9540000000000001,0.93,0.98,0.4539999999999999,0.4225,0.4775
326,326,0.9520000000000002,0.93,0.98,0.45299999999999996,0.4225,0.4775
327,327,0.9520000000000002,0.93,0.98,0.45599999999999996,0.43,0.4775
328,328,0.9520000000000002,0.93,0.98,0.45599999999999996,0.43,0.485
329,329,0.9520000000000002,0.93,0.98,0.45499999999999996,0.43,0.4775
330,330,0.9520000000000002,0.93,0.98,0.45499999999999996,0.43,0.4775
331,331,0.9520000000000002,0.93,0.98,0.4539999999999999,0.4225,0.4775
332,332,0.9520000000000002,0.93,0.98,0.4539999999999999,0.4225,0.4775
333,333,0.9520000000000002,0.93,0.98,0.4539999999999999,0.4225,0.4775
334,334,0.9520000000000002,0.93,0.98,0.45499999999999996,0.43,0.4775
335,335,0.9520000000000002,0.93,0.98,0.45499999999999996,0.43,0.4775
336,336,0.9520000000000002,0.93,0.98,0.45499999999999996,0.43,0.4775
337,337,0.9520000000000002,0.93,0.98,0.45499999999999996,0.43,0.4775
338,338,0.9520000000000002,0.93,0.98,0.45499999999999996,0.43,0.4775
339,339,0.9520000000000002,0.93,0.98,0.454,0.43,0.4775
340,340,0.9540000000000001,0.93,0.98,0.45499999999999996,0.43,0.4775
341,341,0.9540000000000001,0.93,0.98,0.45499999999999996,0.43,0.4775
342,342,0.9540000000000001,0.93,0.98,0.45599999999999996,0.43,0.4775
343,343,0.9520000000000002,0.93,0.98,0.458,0.4325,0.4775
344,344,0.9540000000000001,0.93,0.98,0.457,0.4325,0.4775
345,345,0.9560000000000001,0.93,0.98,0.458,0.4325,0.4775
346,346,0.9560000000000001,0.93,0.98,0.458,0.4325,0.4775
347,347,0.9560000000000001,0.93,0.98,0.45899999999999996,0.4325,0.485
348,348,0.9560000000000001,0.93,0.98,0.45899999999999996,0.4325,0.485
349,349,0.9560000000000001,0.93,0.98,0.458,0.43,0.485
350,350,0.9560000000000001,0.93,0.98,0.458,0.43,0.485
351,351,0.9560000000000001,0.93,0.98,0.457,0.43,0.4775
352,352,0.9560000000000001,0.93,0.98,0.457,0.43,0.485
353,353,0.9560000000000001,0.93,0.98,0.45899999999999996,0.43,0.485
354,354,0.9560000000000001,0.93,0.98,0.458,0.43,0.4825
355,355,0.9540000000000001,0.93,0.98,0.458,0.43,0.485
356,356,0.9540000000000001,0.93,0.98,0.45899999999999996,0.43,0.485
357,357,0.9540000000000001,0.93,0.98,0.458,0.43,0.4775
358,358,0.9540000000000001,0.93,0.98,0.45600000000000007,0.43,0.4775
359,359,0.9540000000000001,0.93,0.98,0.458,0.43,0.4775
360,360,0.9540000000000001,0.93,0.98,0.45999999999999996,0.43,0.485
361,361,0.9540000000000001,0.93,0.98,0.4590000000000001,0.4325,0.475
362,362,0.9540000000000001,0.93,0.98,0.45899999999999996,0.43,0.4775
363,363,0.9540000000000001,0.93,0.98,0.45999999999999996,0.43,0.4775
364,364,0.9560000000000001,0.93,0.98,0.45899999999999996,0.43,0.4775
365,365,0.9540000000000001,0.93,0.98,0.457,0.43,0.4775
366,366,0.9540000000000001,0.93,0.98,0.45899999999999996,0.43,0.4775
367,367,0.9540000000000001,0.93,0.98,0.458,0.43,0.4775
368,368,0.9530000000000001,0.93,0.98,0.458,0.43,0.4775
369,369,0.958,0.93,0.98,0.46099999999999997,0.4325,0.47
370,370,0.958,0.93,0.98,0.46099999999999997,0.4325,0.47
