Step,Samples,Recall,Recall_25th,Recall_75th,False_Alarm,False_Alarm_25th,False_Alarm_75th
0,0,0.961,0.9424999999999999,0.97,0.20199999999999996,0.16749999999999998,0.22
1,1,0.9560000000000001,0.9275,0.9775,0.20199999999999996,0.16749999999999998,0.22
2,2,0.959,0.94,0.9775,0.19499999999999998,0.17,0.2175
3,3,0.9570000000000001,0.94,0.9775,0.188,0.17,0.21500000000000002
4,4,0.9569999999999999,0.94,0.9775,0.18499999999999997,0.17,0.20500000000000002
5,5,0.961,0.9424999999999999,0.97,0.182,0.1625,0.20500000000000002
6,6,0.9620000000000001,0.9424999999999999,0.9775,0.183,0.1625,0.2
7,7,0.967,0.9475,0.98,0.18799999999999997,0.16,0.20750000000000002
8,8,0.9639999999999999,0.9475,0.9775,0.185,0.16,0.2
9,9,0.9629999999999999,0.9475,0.98,0.179,0.16,0.20750000000000002
10,10,0.961,0.9424999999999999,0.98,0.172,0.1525,0.20500000000000002
11,11,0.9639999999999999,0.94,0.98,0.173,0.1525,0.1975
12,12,0.9639999999999999,0.94,0.98,0.17400000000000002,0.16,0.1975
13,13,0.96,0.94,0.98,0.173,0.1525,0.2
14,14,0.9620000000000001,0.94,0.98,0.17099999999999999,0.14500000000000002,0.1975
15,15,0.9640000000000001,0.94,0.98,0.16999999999999998,0.14500000000000002,0.1975
16,16,0.9650000000000001,0.9424999999999999,0.98,0.17,0.1375,0.20500000000000002
17,17,0.9610000000000001,0.9424999999999999,0.98,0.168,0.1375,0.1975
18,18,0.9640000000000002,0.95,0.98,0.16900000000000004,0.14500000000000002,0.1975
19,19,0.9640000000000002,0.95,0.98,0.16900000000000004,0.14500000000000002,0.195
20,20,0.9650000000000002,0.95,0.98,0.165,0.1375,0.195
21,21,0.9680000000000002,0.9549999999999998,0.98,0.167,0.14500000000000002,0.195
22,22,0.9690000000000001,0.9549999999999998,0.98,0.165,0.14500000000000002,0.195
23,23,0.9690000000000001,0.9549999999999998,0.98,0.16100000000000003,0.14500000000000002,0.18
24,24,0.9620000000000001,0.9475,0.98,0.159,0.135,0.18
25,25,0.9650000000000002,0.9549999999999998,0.98,0.162,0.14500000000000002,0.18
26,26,0.9650000000000002,0.9549999999999998,0.98,0.16300000000000003,0.14500000000000002,0.1875
27,27,0.9660000000000002,0.9549999999999998,0.98,0.158,0.14250000000000002,0.17
28,28,0.9680000000000002,0.9549999999999998,0.98,0.16100000000000003,0.14250000000000002,0.18500000000000003
29,29,0.9700000000000001,0.97,0.98,0.15800000000000003,0.135,0.18500000000000003
30,30,0.9700000000000001,0.9549999999999998,0.98,0.15500000000000003,0.1325,0.17750000000000002
31,31,0.966,0.9549999999999998,0.98,0.15400000000000003,0.1325,0.17750000000000002
32,32,0.9650000000000001,0.9549999999999998,0.98,0.15399999999999997,0.1325,0.17750000000000002
33,33,0.968,0.97,0.98,0.152,0.1325,0.18
34,34,0.968,0.9549999999999998,0.98,0.15100000000000002,0.1325,0.17750000000000002
35,35,0.967,0.9549999999999998,0.98,0.15,0.1325,0.17500000000000002
36,36,0.9630000000000001,0.95,0.98,0.14800000000000002,0.13,0.1675
37,37,0.9610000000000001,0.95,0.98,0.151,0.13,0.17500000000000002
38,38,0.9640000000000001,0.95,0.98,0.151,0.1325,0.17500000000000002
39,39,0.9610000000000001,0.95,0.9775,0.15000000000000002,0.13,0.17500000000000002
40,40,0.9560000000000001,0.95,0.98,0.149,0.13,0.1675
41,41,0.959,0.9424999999999999,0.98,0.14600000000000002,0.13,0.165
42,42,0.9600000000000002,0.95,0.98,0.147,0.13,0.165
43,43,0.959,0.95,0.9775,0.146,0.13,0.165
44,44,0.958,0.9424999999999999,0.9775,0.14300000000000002,0.13,0.165
45,45,0.9570000000000002,0.9424999999999999,0.98,0.14100000000000001,0.13,0.165
46,46,0.962,0.9424999999999999,0.9775,0.14000000000000004,0.1225,0.165
47,47,0.958,0.9424999999999999,0.9775,0.142,0.1225,0.165
48,48,0.9639999999999999,0.9424999999999999,0.9775,0.13999999999999999,0.1225,0.1575
49,49,0.961,0.9424999999999999,0.97,0.14100000000000001,0.1225,0.165
50,50,0.959,0.9424999999999999,0.97,0.139,0.13,0.1575
51,51,0.959,0.9424999999999999,0.97,0.139,0.13,0.1575
52,52,0.96,0.95,0.97,0.137,0.13,0.1475
53,53,0.9549999999999998,0.94,0.9775,0.13800000000000004,0.1225,0.155
54,54,0.952,0.9424999999999999,0.9775,0.13600000000000004,0.1225,0.155
