Step,Samples,Recall,Recall_25th,Recall_75th,False_Alarm,False_Alarm_25th,False_Alarm_75th
0,0,0.9960000000000001,1.0,1.0,0.48200000000000004,0.4625,0.49
1,1,0.9960000000000001,1.0,1.0,0.48200000000000004,0.4525,0.505
2,2,0.9960000000000001,1.0,1.0,0.481,0.46,0.4975
3,3,0.9960000000000001,1.0,1.0,0.485,0.47,0.5075000000000001
4,4,0.998,1.0,1.0,0.483,0.4625,0.51
5,5,0.998,1.0,1.0,0.487,0.4625,0.5075000000000001
6,6,0.998,1.0,1.0,0.48200000000000004,0.4625,0.5075000000000001
7,7,0.998,1.0,1.0,0.4789999999999999,0.4625,0.4975
8,8,0.998,1.0,1.0,0.481,0.4625,0.505
9,9,0.998,1.0,1.0,0.4800000000000001,0.47,0.495
10,10,0.998,1.0,1.0,0.47400000000000003,0.4625,0.4875
11,11,0.998,1.0,1.0,0.476,0.4625,0.4975
12,12,0.998,1.0,1.0,0.477,0.455,0.5
13,13,0.998,1.0,1.0,0.476,0.4525,0.505
14,14,0.998,1.0,1.0,0.47400000000000003,0.45,0.505
15,15,0.998,1.0,1.0,0.47300000000000003,0.4425,0.505
16,16,0.998,1.0,1.0,0.476,0.4425,0.5075000000000001
17,17,0.998,1.0,1.0,0.475,0.45,0.4975
18,18,0.998,1.0,1.0,0.48,0.45,0.515
19,19,0.998,1.0,1.0,0.479,0.45,0.5075000000000001
20,20,0.998,1.0,1.0,0.4760000000000001,0.45,0.5075000000000001
21,21,0.998,1.0,1.0,0.4760000000000001,0.45,0.51
22,22,0.998,1.0,1.0,0.47000000000000003,0.44,0.5
23,23,0.998,1.0,1.0,0.46799999999999997,0.435,0.5
24,24,0.9960000000000001,1.0,1.0,0.46799999999999997,0.435,0.5
25,25,0.998,1.0,1.0,0.46900000000000003,0.435,0.5
26,26,0.998,1.0,1.0,0.4670000000000001,0.4325,0.5
27,27,0.998,1.0,1.0,0.4640000000000001,0.4325,0.4975
28,28,0.998,1.0,1.0,0.46900000000000003,0.4425,0.5075000000000001
29,29,0.998,1.0,1.0,0.47000000000000003,0.4425,0.5075000000000001
30,30,0.998,1.0,1.0,0.4680000000000001,0.4425,0.5
31,31,0.998,1.0,1.0,0.46900000000000003,0.4425,0.5075000000000001
32,32,0.998,1.0,1.0,0.4680000000000001,0.4425,0.5075000000000001
33,33,0.9960000000000001,1.0,1.0,0.46900000000000003,0.44,0.5075000000000001
34,34,0.9960000000000001,1.0,1.0,0.4680000000000001,0.44,0.5
35,35,0.998,1.0,1.0,0.466,0.4325,0.5075000000000001
36,36,0.998,1.0,1.0,0.47000000000000003,0.44,0.505
37,37,0.998,1.0,1.0,0.46900000000000003,0.4425,0.505
38,38,0.998,1.0,1.0,0.4680000000000001,0.4425,0.505
39,39,0.998,1.0,1.0,0.4660000000000001,0.4425,0.505
40,40,0.998,1.0,1.0,0.4660000000000001,0.4425,0.505
41,41,0.998,1.0,1.0,0.4670000000000001,0.4425,0.505
42,42,0.998,1.0,1.0,0.47000000000000003,0.44,0.5125
43,43,0.998,1.0,1.0,0.47000000000000003,0.44,0.5125
44,44,0.998,1.0,1.0,0.4670000000000001,0.44,0.505
45,45,0.998,1.0,1.0,0.46900000000000003,0.4425,0.505
46,46,0.998,1.0,1.0,0.4680000000000001,0.44,0.505
47,47,0.998,1.0,1.0,0.465,0.44,0.5
48,48,0.998,1.0,1.0,0.4640000000000001,0.44,0.5
49,49,0.998,1.0,1.0,0.46299999999999997,0.44,0.5
50,50,0.998,1.0,1.0,0.4600000000000001,0.4325,0.5
51,51,0.998,1.0,1.0,0.462,0.44,0.49
52,52,0.998,1.0,1.0,0.462,0.44,0.5
53,53,0.998,1.0,1.0,0.46399999999999997,0.4425,0.4975
54,54,0.998,1.0,1.0,0.46399999999999997,0.4425,0.49
55,55,0.998,1.0,1.0,0.465,0.4425,0.4925
56,56,0.998,1.0,1.0,0.465,0.4425,0.4925
57,57,0.998,1.0,1.0,0.4640000000000001,0.435,0.4925
58,58,0.998,1.0,1.0,0.465,0.4425,0.4925
59,59,0.998,1.0,1.0,0.46399999999999997,0.4425,0.4925
60,60,0.998,1.0,1.0,0.46399999999999997,0.44,0.5
61,61,0.998,1.0,1.0,0.4640000000000001,0.4325,0.4975
62,62,0.998,1.0,1.0,0.46399999999999997,0.43,0.4975
63,63,0.998,1.0,1.0,0.46399999999999997,0.4325,0.4975
64,64,0.998,1.0,1.0,0.46499999999999997,0.43,0.4975
65,65,0.998,1.0,1.0,0.46299999999999997,0.43,0.495
66,66,0.998,1.0,1.0,0.462,0.43,0.495
67,67,0.998,1.0,1.0,0.461,0.43,0.4875
68,68,0.998,1.0,1.0,0.46099999999999997,0.43,0.4875
69,69,0.998,1.0,1.0,0.4619999999999999,0.43,0.495
70,70,0.998,1.0,1.0,0.45999999999999996,0.43,0.4875
71,71,0.998,1.0,1.0,0.45999999999999996,0.43,0.4875
72,72,0.998,1.0,1.0,0.46099999999999997,0.43,0.4875
73,73,0.998,1.0,1.0,0.46099999999999997,0.43,0.4875
74,74,0.998,1.0,1.0,0.46099999999999997,0.43,0.4875
75,75,0.998,1.0,1.0,0.462,0.43,0.4875
76,76,0.998,1.0,1.0,0.4619999999999999,0.43,0.4875
77,77,0.998,1.0,1.0,0.4619999999999999,0.43,0.4875
78,78,0.998,1.0,1.0,0.46399999999999997,0.4325,0.495
79,79,0.998,1.0,1.0,0.46399999999999997,0.4325,0.495
80,80,0.998,1.0,1.0,0.46399999999999997,0.4325,0.495
