Step,Samples,Recall,Recall_25th,Recall_75th,False_Alarm,False_Alarm_25th,False_Alarm_75th
0,0,0.9580000000000002,0.95,0.9775,0.18299999999999997,0.17,0.2025
1,1,0.9620000000000001,0.9524999999999999,0.9775,0.182,0.1625,0.195
2,2,0.9569999999999999,0.9424999999999999,0.97,0.177,0.1525,0.195
3,3,0.962,0.9524999999999999,0.97,0.17099999999999999,0.1525,0.18500000000000003
4,4,0.966,0.96,0.9775,0.16699999999999998,0.15,0.18500000000000003
5,5,0.9650000000000001,0.96,0.9775,0.16299999999999998,0.14250000000000002,0.17
6,6,0.9660000000000002,0.96,0.9775,0.161,0.14,0.17
7,7,0.9650000000000001,0.96,0.97,0.159,0.14,0.17750000000000002
8,8,0.9640000000000001,0.96,0.9675,0.157,0.14,0.1675
9,9,0.9650000000000001,0.96,0.97,0.15699999999999997,0.14,0.1675
10,10,0.9630000000000001,0.9524999999999999,0.9775,0.155,0.1325,0.1675
11,11,0.962,0.96,0.97,0.149,0.13,0.165
12,12,0.9570000000000001,0.95,0.97,0.148,0.13,0.1575
13,13,0.9620000000000001,0.96,0.97,0.149,0.1325,0.1625
14,14,0.959,0.9524999999999999,0.97,0.145,0.13,0.1575
15,15,0.958,0.95,0.97,0.144,0.1325,0.155
16,16,0.958,0.95,0.97,0.143,0.13,0.155
17,17,0.9559999999999998,0.9424999999999999,0.97,0.145,0.13,0.155
18,18,0.9570000000000001,0.945,0.97,0.143,0.13,0.155
19,19,0.9540000000000001,0.935,0.97,0.144,0.13,0.155
20,20,0.9540000000000001,0.94,0.9675,0.142,0.1225,0.1575
21,21,0.9530000000000001,0.94,0.96,0.141,0.12,0.1575
22,22,0.9540000000000003,0.9424999999999999,0.96,0.141,0.1225,0.1575
23,23,0.9530000000000001,0.94,0.96,0.141,0.13,0.1575
24,24,0.952,0.94,0.96,0.13899999999999998,0.12,0.15
25,25,0.952,0.94,0.96,0.13200000000000003,0.12,0.14
26,26,0.952,0.94,0.96,0.13399999999999998,0.12,0.1475
27,27,0.9509999999999998,0.94,0.96,0.12999999999999998,0.1125,0.1475
28,28,0.95,0.9325,0.96,0.13099999999999998,0.1125,0.15
29,29,0.95,0.9325,0.96,0.13099999999999998,0.11,0.15
30,30,0.9489999999999998,0.9325,0.9575,0.12600000000000003,0.11,0.14
31,31,0.9489999999999998,0.9325,0.9575,0.127,0.1125,0.14
32,32,0.9480000000000001,0.9325,0.9575,0.12800000000000003,0.12,0.14
33,33,0.9469999999999998,0.93,0.9575,0.12600000000000003,0.11,0.14
34,34,0.9460000000000001,0.93,0.9575,0.12400000000000003,0.1125,0.135
35,35,0.9469999999999998,0.93,0.9575,0.12199999999999997,0.1125,0.1275
36,36,0.95,0.94,0.9575,0.12000000000000002,0.11,0.13
37,37,0.9489999999999998,0.9325,0.9575,0.12200000000000003,0.11,0.13
38,38,0.9509999999999998,0.9325,0.96,0.121,0.11,0.135
39,39,0.9480000000000001,0.9325,0.9575,0.121,0.11,0.135
40,40,0.9480000000000001,0.9325,0.9650000000000001,0.119,0.11,0.1275
41,41,0.95,0.94,0.96,0.119,0.11,0.1275
42,42,0.95,0.94,0.96,0.11800000000000002,0.11,0.1275
43,43,0.951,0.94,0.96,0.11800000000000002,0.11,0.1275
44,44,0.951,0.94,0.9675,0.11800000000000002,0.11,0.1275
45,45,0.9490000000000001,0.94,0.96,0.11699999999999999,0.11,0.1275
46,46,0.9490000000000001,0.94,0.9575,0.11499999999999999,0.11,0.125
47,47,0.9459999999999997,0.94,0.9575,0.11400000000000002,0.11,0.125
48,48,0.946,0.9325,0.95,0.11299999999999999,0.10250000000000001,0.125
49,49,0.943,0.9325,0.95,0.11200000000000002,0.1,0.125
50,50,0.945,0.9325,0.9575,0.11299999999999999,0.10250000000000001,0.125
51,51,0.946,0.94,0.9575,0.11299999999999999,0.10250000000000001,0.125
52,52,0.9469999999999998,0.94,0.96,0.11299999999999999,0.10250000000000001,0.125
53,53,0.952,0.94,0.96,0.11299999999999999,0.10250000000000001,0.125
54,54,0.9489999999999998,0.94,0.96,0.11299999999999999,0.10250000000000001,0.125
55,55,0.9479999999999997,0.94,0.9575,0.11299999999999999,0.10250000000000001,0.125
56,56,0.95,0.94,0.9575,0.11299999999999999,0.10250000000000001,0.125
57,57,0.946,0.94,0.9575,0.11299999999999999,0.10250000000000001,0.125
