Step,Samples,Recall,Recall_25th,Recall_75th,False_Alarm,False_Alarm_25th,False_Alarm_75th
36,36,0.9649999999999999,0.9624999999999999,0.9775,0.11200000000000002,0.1,0.12
37,37,0.9649999999999999,0.9624999999999999,0.9775,0.11200000000000002,0.1,0.12
38,38,0.9640000000000001,0.96,0.9775,0.11100000000000002,0.1,0.1175
39,39,0.9649999999999999,0.9624999999999999,0.9775,0.11200000000000002,0.1,0.1175
40,40,0.9649999999999999,0.9624999999999999,0.97,0.11299999999999999,0.1,0.12
41,41,0.9649999999999999,0.9624999999999999,0.97,0.11000000000000001,0.1,0.1175
42,42,0.9649999999999999,0.9624999999999999,0.97,0.11000000000000001,0.1,0.1175
43,43,0.9649999999999999,0.9624999999999999,0.97,0.11200000000000002,0.1,0.12
44,44,0.9640000000000001,0.9624999999999999,0.97,0.11100000000000002,0.1,0.1175
45,45,0.966,0.9624999999999999,0.97,0.11100000000000002,0.1,0.1175
46,46,0.9649999999999999,0.9624999999999999,0.97,0.11000000000000001,0.1,0.1175
47,47,0.9620000000000001,0.9624999999999999,0.97,0.11000000000000001,0.1,0.1175
48,48,0.9629999999999999,0.9624999999999999,0.97,0.11000000000000001,0.1,0.1175
49,49,0.9640000000000001,0.9624999999999999,0.97,0.11000000000000001,0.1,0.1175
50,50,0.9640000000000001,0.9624999999999999,0.97,0.11000000000000001,0.1,0.12
51,51,0.9640000000000001,0.9624999999999999,0.97,0.10900000000000001,0.1,0.1175
52,52,0.9640000000000001,0.9624999999999999,0.97,0.11000000000000001,0.1,0.1175
53,53,0.9640000000000001,0.9624999999999999,0.97,0.11200000000000002,0.1,0.12
54,54,0.9649999999999999,0.9624999999999999,0.97,0.11200000000000002,0.1,0.12
55,55,0.9649999999999999,0.9624999999999999,0.97,0.11000000000000001,0.1,0.12
56,56,0.9640000000000001,0.9624999999999999,0.97,0.10899999999999999,0.1,0.12
57,57,0.9629999999999999,0.9624999999999999,0.97,0.10700000000000001,0.1,0.1175
58,58,0.9620000000000001,0.9624999999999999,0.97,0.10700000000000001,0.1,0.1175
59,59,0.9599999999999997,0.96,0.97,0.10700000000000001,0.1,0.1175
60,60,0.9619999999999997,0.9624999999999999,0.97,0.10700000000000001,0.1,0.1175
61,61,0.9619999999999997,0.9624999999999999,0.97,0.10800000000000001,0.1,0.1175
62,62,0.961,0.9624999999999999,0.97,0.10700000000000001,0.1,0.1175
63,63,0.9620000000000001,0.96,0.97,0.10700000000000001,0.1,0.1175
64,64,0.9629999999999999,0.9624999999999999,0.97,0.10900000000000001,0.1,0.12
65,65,0.9629999999999999,0.9624999999999999,0.97,0.10600000000000001,0.1,0.1175
66,66,0.9629999999999999,0.9624999999999999,0.97,0.10600000000000001,0.1,0.1175
67,67,0.9620000000000001,0.96,0.97,0.10600000000000001,0.1,0.1175
68,68,0.9629999999999999,0.96,0.97,0.10500000000000001,0.0925,0.1175
69,69,0.9640000000000001,0.96,0.97,0.10500000000000001,0.0925,0.1175
70,70,0.9629999999999999,0.96,0.97,0.10500000000000001,0.0925,0.1175
71,71,0.9649999999999999,0.9624999999999999,0.9775,0.10400000000000001,0.0925,0.11
72,72,0.9649999999999999,0.9624999999999999,0.9775,0.10400000000000001,0.0925,0.11
73,73,0.9640000000000001,0.96,0.9775,0.10400000000000001,0.0925,0.11
74,74,0.9640000000000001,0.96,0.9775,0.10400000000000001,0.0925,0.11
75,75,0.9649999999999999,0.9624999999999999,0.9775,0.10400000000000001,0.0925,0.11
76,76,0.9640000000000001,0.9624999999999999,0.97,0.10400000000000001,0.0925,0.11
77,77,0.9649999999999999,0.9624999999999999,0.9775,0.10400000000000001,0.0925,0.11
